event_time,user_id,event_type,transaction_category,miles_amount,platform,utm_source,country
4/2/2025,u_0041,miles_earned,shopping,853,ios,google,MY
3/31/2025,u_0050,like,,,android,tiktok,SG
5/2/2025,u_0090,like,,,web,google,MY
5/28/2025,u_0063,like,,,web,organic,MY
4/10/2025,u_0042,share,,,ios,tiktok,PH
5/8/2025,u_0029,share,,,ios,referral,ID
4/18/2025,u_0082,share,,,ios,tiktok,SG
3/8/2025,u_0040,reward_search,apple,,web,tiktok,MY
3/19/2025,u_0010,miles_earned,dining,550,web,tiktok,MY
4/5/2025,u_0029,miles_earned,dining,547,android,referral,ID
5/9/2025,u_0019,miles_earned,dining,536,android,facebook,SG
5/8/2025,u_0004,reward_search,shopee,,android,facebook,SG
5/11/2025,u_0095,miles_earned,shopping,1077,ios,facebook,MY
5/10/2025,u_0074,miles_earned,ecommerce,104,web,google,MY
5/13/2025,u_0027,miles_earned,dining,474,web,tiktok,SG
3/30/2025,u_0013,share,,,ios,organic,PH
3/16/2025,u_0061,miles_earned,ecommerce,115,android,referral,PH
3/13/2025,u_0076,miles_earned,ecommerce,93,ios,organic,TH
4/6/2025,u_0031,reward_search,lululemon,,ios,facebook,PH
3/28/2025,u_0020,miles_redeemed,hotel,981,web,facebook,TH
5/28/2025,u_0020,miles_earned,dining,431,android,facebook,TH
6/5/2025,u_0021,miles_redeemed,hotel,1051,web,facebook,PH
5/31/2025,u_0000,reward_search,lululemon,,android,facebook,MY
6/2/2025,u_0002,share,,,web,facebook,TH
4/30/2025,u_0032,miles_redeemed,hotel,1066,web,google,SG
5/14/2025,u_0068,like,,,web,organic,TH
3/11/2025,u_0024,like,,,web,facebook,MY
3/30/2025,u_0037,share,,,ios,google,TH
5/2/2025,u_0034,miles_redeemed,flight,2377,ios,facebook,MY
4/4/2025,u_0057,miles_earned,dining,465,ios,organic,TH
4/12/2025,u_0064,miles_earned,ecommerce,111,web,tiktok,ID
4/10/2025,u_0062,miles_earned,shopping,1174,ios,facebook,MY
6/2/2025,u_0024,reward_search,apple,,web,facebook,MY
4/27/2025,u_0020,miles_earned,ecommerce,89,android,facebook,TH
4/29/2025,u_0048,miles_earned,shopping,937,web,facebook,SG
3/31/2025,u_0064,like,,,android,tiktok,ID
4/22/2025,u_0033,miles_earned,dining,494,ios,google,TH
5/30/2025,u_0088,miles_redeemed,flight,2342,web,google,ID
5/25/2025,u_0044,miles_earned,dining,436,ios,organic,SG
3/19/2025,u_0044,miles_earned,ecommerce,106,android,organic,SG
4/5/2025,u_0012,reward_search,shopee,,android,facebook,PH
4/24/2025,u_0054,miles_earned,shopping,813,ios,referral,ID
3/20/2025,u_0099,share,,,web,facebook,SG
3/18/2025,u_0031,miles_earned,shopping,882,android,facebook,PH
3/11/2025,u_0003,share,,,web,organic,MY
3/19/2025,u_0022,reward_search,apple,,web,facebook,SG
5/25/2025,u_0086,miles_earned,shopping,1182,android,facebook,PH
5/21/2025,u_0050,miles_earned,shopping,1156,web,tiktok,SG
5/14/2025,u_0027,reward_search,lululemon,,web,tiktok,SG
5/30/2025,u_0049,miles_earned,ecommerce,106,ios,referral,MY
4/2/2025,u_0094,miles_redeemed,hotel,1021,android,organic,ID
5/25/2025,u_0061,miles_earned,ecommerce,90,web,referral,PH
5/2/2025,u_0033,like,,,android,google,TH
5/15/2025,u_0001,miles_redeemed,flight,1928,android,organic,SG
3/31/2025,u_0019,miles_earned,shopping,924,ios,facebook,SG
4/5/2025,u_0065,miles_redeemed,flight,2300,android,google,PH
5/27/2025,u_0098,miles_earned,ecommerce,88,web,facebook,MY
4/5/2025,u_0051,miles_earned,ecommerce,97,android,facebook,SG
6/5/2025,u_0003,miles_redeemed,flight,1931,web,organic,MY
5/15/2025,u_0063,share,,,android,organic,MY
3/21/2025,u_0001,miles_earned,dining,473,web,organic,SG
5/23/2025,u_0011,reward_search,lululemon,,web,referral,PH
5/6/2025,u_0007,miles_earned,shopping,1123,android,facebook,PH
5/18/2025,u_0000,miles_earned,dining,421,android,facebook,MY
3/12/2025,u_0064,reward_search,lululemon,,ios,tiktok,ID
3/21/2025,u_0019,share,,,ios,facebook,SG
3/28/2025,u_0038,share,,,web,tiktok,TH
3/11/2025,u_0072,miles_earned,ecommerce,101,android,referral,ID
3/31/2025,u_0073,miles_earned,dining,430,android,facebook,ID
5/10/2025,u_0030,miles_earned,ecommerce,101,web,facebook,SG
4/16/2025,u_0003,miles_earned,dining,523,ios,organic,MY
6/5/2025,u_0086,miles_earned,shopping,888,web,facebook,PH
5/30/2025,u_0048,reward_search,shopee,,ios,facebook,SG
3/11/2025,u_0083,miles_earned,dining,421,web,facebook,PH
4/8/2025,u_0067,reward_search,shopee,,android,referral,MY
5/10/2025,u_0073,miles_earned,shopping,1099,ios,facebook,ID
4/20/2025,u_0049,miles_earned,shopping,1107,android,referral,MY
4/21/2025,u_0068,miles_earned,shopping,1108,web,organic,TH
5/22/2025,u_0037,miles_earned,ecommerce,106,ios,google,TH
5/24/2025,u_0070,miles_redeemed,flight,1777,ios,google,PH
3/18/2025,u_0016,miles_earned,ecommerce,86,ios,referral,ID
3/16/2025,u_0028,miles_earned,dining,429,web,referral,SG
5/24/2025,u_0043,miles_earned,shopping,862,android,referral,ID
3/24/2025,u_0096,miles_earned,dining,472,android,facebook,MY
3/23/2025,u_0008,miles_redeemed,hotel,1164,android,google,SG
4/22/2025,u_0001,miles_earned,ecommerce,115,ios,organic,SG
4/1/2025,u_0013,miles_earned,shopping,818,android,organic,PH
5/27/2025,u_0077,miles_earned,ecommerce,100,web,facebook,SG
4/29/2025,u_0013,reward_search,lululemon,,ios,organic,PH
4/29/2025,u_0048,miles_earned,shopping,969,ios,facebook,SG
6/3/2025,u_0081,miles_earned,dining,578,android,organic,TH
4/24/2025,u_0003,share,,,ios,organic,MY
4/28/2025,u_0000,miles_earned,dining,586,ios,facebook,MY
4/14/2025,u_0043,share,,,ios,referral,ID
3/14/2025,u_0026,miles_redeemed,flight,1869,android,tiktok,MY
5/16/2025,u_0070,share,,,android,google,PH
5/7/2025,u_0022,miles_earned,ecommerce,110,ios,facebook,SG
5/26/2025,u_0041,miles_earned,ecommerce,108,ios,google,MY
3/10/2025,u_0023,reward_search,lululemon,,android,google,TH
5/8/2025,u_0025,like,,,ios,google,ID
5/8/2025,u_0095,miles_earned,shopping,1055,ios,facebook,MY
4/12/2025,u_0027,miles_redeemed,hotel,912,web,tiktok,SG
4/29/2025,u_0017,miles_earned,shopping,1085,android,google,PH
6/1/2025,u_0012,reward_search,lululemon,,ios,facebook,PH
5/22/2025,u_0007,reward_search,lululemon,,android,facebook,PH
3/21/2025,u_0000,miles_earned,ecommerce,103,android,facebook,MY
3/15/2025,u_0000,like,,,ios,facebook,MY
5/21/2025,u_0007,share,,,ios,facebook,PH
5/6/2025,u_0080,miles_earned,shopping,1116,web,organic,MY
4/17/2025,u_0070,miles_earned,ecommerce,119,android,google,PH
6/1/2025,u_0082,miles_earned,ecommerce,89,web,tiktok,SG
4/30/2025,u_0019,miles_earned,ecommerce,94,web,facebook,SG
3/8/2025,u_0023,like,,,web,google,TH
6/3/2025,u_0070,miles_earned,shopping,1033,android,google,PH
5/5/2025,u_0006,miles_earned,ecommerce,100,ios,organic,MY
6/1/2025,u_0042,miles_earned,ecommerce,111,ios,tiktok,PH
4/6/2025,u_0072,share,,,web,referral,ID
5/12/2025,u_0098,reward_search,apple,,ios,facebook,MY
5/12/2025,u_0038,reward_search,apple,,ios,tiktok,TH
6/2/2025,u_0059,reward_search,shopee,,android,referral,SG
4/28/2025,u_0031,share,,,android,facebook,PH
3/26/2025,u_0013,miles_redeemed,hotel,801,web,organic,PH
3/12/2025,u_0039,miles_earned,dining,400,android,google,SG
5/4/2025,u_0068,miles_earned,shopping,921,web,organic,TH
4/5/2025,u_0046,miles_redeemed,hotel,972,web,google,SG
3/12/2025,u_0020,share,,,web,facebook,TH
3/14/2025,u_0078,miles_earned,ecommerce,101,android,referral,SG
6/1/2025,u_0035,share,,,android,organic,SG
4/11/2025,u_0057,miles_earned,shopping,914,web,organic,TH
4/12/2025,u_0092,miles_earned,dining,511,android,referral,ID
3/23/2025,u_0046,miles_earned,ecommerce,84,web,google,SG
6/2/2025,u_0028,reward_search,lululemon,,android,referral,SG
5/24/2025,u_0038,miles_redeemed,flight,2078,web,tiktok,TH
3/15/2025,u_0029,miles_earned,shopping,1138,android,referral,ID
5/23/2025,u_0022,miles_redeemed,flight,2027,web,facebook,SG
3/22/2025,u_0050,share,,,android,tiktok,SG
5/17/2025,u_0006,share,,,web,organic,MY
4/2/2025,u_0007,reward_search,apple,,web,facebook,PH
5/14/2025,u_0067,share,,,android,referral,MY
5/5/2025,u_0032,reward_search,apple,,ios,google,SG
3/18/2025,u_0099,share,,,web,facebook,SG
4/21/2025,u_0051,share,,,web,facebook,SG
4/15/2025,u_0030,miles_earned,ecommerce,98,ios,facebook,SG
5/19/2025,u_0059,miles_earned,shopping,1089,web,referral,SG
4/4/2025,u_0031,miles_earned,dining,507,ios,facebook,PH
5/8/2025,u_0022,miles_earned,shopping,906,ios,facebook,SG
3/19/2025,u_0006,miles_earned,ecommerce,88,web,organic,MY
5/6/2025,u_0078,miles_earned,dining,471,android,referral,SG
5/21/2025,u_0023,miles_earned,dining,495,android,google,TH
4/23/2025,u_0080,miles_redeemed,hotel,1104,android,organic,MY
4/20/2025,u_0074,reward_search,lululemon,,web,google,MY
5/26/2025,u_0076,miles_redeemed,flight,2321,ios,organic,TH
4/19/2025,u_0013,share,,,android,organic,PH
4/27/2025,u_0076,miles_earned,ecommerce,112,ios,organic,TH
4/14/2025,u_0055,like,,,web,facebook,MY
5/14/2025,u_0026,miles_earned,shopping,1084,android,tiktok,MY
5/19/2025,u_0089,reward_search,lululemon,,android,tiktok,TH
5/2/2025,u_0043,miles_earned,ecommerce,83,android,referral,ID
4/15/2025,u_0014,miles_earned,ecommerce,86,android,tiktok,ID
4/15/2025,u_0021,share,,,android,facebook,PH
3/11/2025,u_0053,miles_redeemed,hotel,999,ios,tiktok,TH
4/7/2025,u_0018,reward_search,shopee,,android,google,PH
4/18/2025,u_0090,miles_earned,shopping,1184,web,google,MY
3/28/2025,u_0096,miles_earned,ecommerce,82,web,facebook,MY
5/8/2025,u_0096,miles_earned,ecommerce,88,android,facebook,MY
3/21/2025,u_0003,miles_earned,dining,523,ios,organic,MY
4/21/2025,u_0094,miles_earned,ecommerce,93,android,organic,ID
5/3/2025,u_0026,miles_earned,ecommerce,114,ios,tiktok,MY
4/24/2025,u_0034,share,,,ios,facebook,MY
4/3/2025,u_0078,miles_earned,dining,451,ios,referral,SG
4/16/2025,u_0097,like,,,ios,tiktok,MY
5/28/2025,u_0030,reward_search,lululemon,,android,facebook,SG
4/19/2025,u_0016,share,,,ios,referral,ID
3/21/2025,u_0064,miles_earned,ecommerce,92,ios,tiktok,ID
3/19/2025,u_0035,miles_redeemed,hotel,992,web,organic,SG
5/28/2025,u_0004,share,,,web,facebook,SG
5/22/2025,u_0011,share,,,web,referral,PH
4/23/2025,u_0089,miles_earned,shopping,1102,android,tiktok,TH
4/3/2025,u_0021,share,,,web,facebook,PH
3/12/2025,u_0036,miles_earned,ecommerce,95,android,google,SG
3/14/2025,u_0081,miles_earned,ecommerce,107,web,organic,TH
3/11/2025,u_0012,miles_earned,dining,488,android,facebook,PH
3/17/2025,u_0011,miles_earned,ecommerce,101,web,referral,PH
4/15/2025,u_0005,share,,,android,tiktok,ID
3/16/2025,u_0028,miles_redeemed,flight,2150,web,referral,SG
5/6/2025,u_0027,miles_earned,shopping,845,ios,tiktok,SG
4/28/2025,u_0017,miles_earned,shopping,1117,android,google,PH
3/30/2025,u_0025,miles_earned,shopping,888,web,google,ID
3/30/2025,u_0004,reward_search,apple,,android,facebook,SG
3/15/2025,u_0066,miles_earned,dining,503,android,referral,PH
4/22/2025,u_0019,miles_earned,ecommerce,92,android,facebook,SG
3/18/2025,u_0003,share,,,web,organic,MY
5/6/2025,u_0093,miles_redeemed,hotel,1043,web,referral,MY
3/24/2025,u_0024,miles_earned,dining,511,web,facebook,MY
3/24/2025,u_0001,miles_earned,dining,458,android,organic,SG
4/12/2025,u_0060,reward_search,apple,,web,organic,PH
3/15/2025,u_0009,reward_search,lululemon,,web,google,TH
5/25/2025,u_0031,share,,,web,facebook,PH
4/3/2025,u_0055,miles_earned,shopping,856,ios,facebook,MY
4/29/2025,u_0032,reward_search,lululemon,,ios,google,SG
4/17/2025,u_0015,reward_search,apple,,ios,organic,SG
5/7/2025,u_0072,reward_search,lululemon,,web,referral,ID
5/3/2025,u_0055,miles_earned,shopping,938,web,facebook,MY
3/31/2025,u_0039,miles_earned,shopping,1157,ios,google,SG
6/2/2025,u_0004,like,,,web,facebook,SG
5/25/2025,u_0093,share,,,ios,referral,MY
3/24/2025,u_0076,miles_earned,ecommerce,94,ios,organic,TH
3/24/2025,u_0007,miles_earned,ecommerce,98,android,facebook,PH
5/14/2025,u_0002,reward_search,apple,,ios,facebook,TH
5/1/2025,u_0029,miles_earned,shopping,889,ios,referral,ID
5/25/2025,u_0079,miles_earned,dining,536,android,referral,SG
3/17/2025,u_0099,miles_earned,dining,406,web,facebook,SG
4/24/2025,u_0019,miles_earned,dining,552,android,facebook,SG
3/8/2025,u_0038,miles_redeemed,flight,2244,web,tiktok,TH
3/18/2025,u_0031,share,,,ios,facebook,PH
3/23/2025,u_0096,miles_earned,dining,551,ios,facebook,MY
4/19/2025,u_0077,miles_earned,dining,433,ios,facebook,SG
5/9/2025,u_0084,miles_earned,shopping,887,web,facebook,PH
5/25/2025,u_0057,miles_earned,ecommerce,81,android,organic,TH
6/2/2025,u_0002,reward_search,apple,,ios,facebook,TH
5/1/2025,u_0097,like,,,ios,tiktok,MY
4/20/2025,u_0058,share,,,android,google,SG
5/2/2025,u_0053,miles_earned,shopping,1135,ios,tiktok,TH
6/3/2025,u_0010,reward_search,shopee,,web,tiktok,MY
4/9/2025,u_0056,miles_redeemed,flight,1896,web,facebook,PH
5/7/2025,u_0033,miles_redeemed,flight,2339,android,google,TH
5/8/2025,u_0046,miles_earned,ecommerce,108,ios,google,SG
4/12/2025,u_0016,miles_earned,ecommerce,108,android,referral,ID
4/4/2025,u_0091,miles_earned,dining,498,web,facebook,ID
3/19/2025,u_0069,miles_earned,shopping,1160,web,referral,TH
3/9/2025,u_0093,miles_earned,ecommerce,117,android,referral,MY
3/17/2025,u_0046,share,,,web,google,SG
3/9/2025,u_0008,miles_earned,ecommerce,103,ios,google,SG
6/3/2025,u_0073,miles_earned,dining,590,android,facebook,ID
5/24/2025,u_0080,miles_redeemed,flight,1963,android,organic,MY
3/26/2025,u_0025,miles_earned,ecommerce,99,web,google,ID
5/5/2025,u_0003,reward_search,lululemon,,ios,organic,MY
5/5/2025,u_0034,miles_earned,dining,499,ios,facebook,MY
4/16/2025,u_0062,miles_earned,ecommerce,106,android,facebook,MY
5/3/2025,u_0048,miles_redeemed,flight,2182,web,facebook,SG
5/17/2025,u_0066,miles_earned,shopping,855,ios,referral,PH
3/25/2025,u_0089,reward_search,apple,,web,tiktok,TH
4/3/2025,u_0096,miles_earned,shopping,1070,web,facebook,MY
4/18/2025,u_0013,reward_search,shopee,,android,organic,PH
4/19/2025,u_0042,like,,,ios,tiktok,PH
3/9/2025,u_0008,miles_earned,ecommerce,118,android,google,SG
3/22/2025,u_0072,miles_earned,shopping,954,web,referral,ID
3/21/2025,u_0020,reward_search,apple,,android,facebook,TH
5/10/2025,u_0047,miles_earned,shopping,1038,web,organic,TH
6/2/2025,u_0041,miles_earned,ecommerce,96,android,google,MY
4/19/2025,u_0043,reward_search,apple,,android,referral,ID
5/24/2025,u_0000,like,,,android,facebook,MY
4/29/2025,u_0003,like,,,android,organic,MY
3/25/2025,u_0069,reward_search,apple,,ios,referral,TH
4/28/2025,u_0060,miles_redeemed,flight,2314,web,organic,PH
5/21/2025,u_0094,miles_redeemed,flight,1729,android,organic,ID
3/12/2025,u_0080,like,,,ios,organic,MY
3/8/2025,u_0093,reward_search,apple,,android,referral,MY
5/3/2025,u_0020,miles_earned,ecommerce,115,ios,facebook,TH
5/11/2025,u_0098,miles_earned,ecommerce,117,ios,facebook,MY
6/4/2025,u_0001,like,,,android,organic,SG
5/23/2025,u_0076,miles_earned,shopping,947,web,organic,TH
5/13/2025,u_0008,reward_search,shopee,,web,google,SG
4/30/2025,u_0086,reward_search,shopee,,web,facebook,PH
4/26/2025,u_0026,miles_earned,ecommerce,83,android,tiktok,MY
4/3/2025,u_0042,miles_earned,dining,450,android,tiktok,PH
4/20/2025,u_0085,reward_search,shopee,,android,facebook,ID
4/20/2025,u_0061,reward_search,lululemon,,web,referral,PH
4/30/2025,u_0019,miles_redeemed,flight,2335,web,facebook,SG
5/1/2025,u_0036,miles_earned,dining,441,ios,google,SG
5/7/2025,u_0079,miles_redeemed,flight,1603,web,referral,SG
5/20/2025,u_0065,miles_earned,dining,586,web,google,PH
4/20/2025,u_0085,reward_search,lululemon,,android,facebook,ID
5/11/2025,u_0005,reward_search,lululemon,,android,tiktok,ID
4/24/2025,u_0041,miles_earned,ecommerce,81,ios,google,MY
4/14/2025,u_0063,like,,,ios,organic,MY
4/5/2025,u_0023,miles_earned,dining,510,android,google,TH
3/13/2025,u_0055,miles_earned,ecommerce,85,ios,facebook,MY
5/27/2025,u_0054,reward_search,shopee,,web,referral,ID
4/14/2025,u_0080,miles_earned,ecommerce,87,ios,organic,MY
4/19/2025,u_0024,miles_earned,ecommerce,109,android,facebook,MY
4/21/2025,u_0098,miles_earned,shopping,848,web,facebook,MY
5/31/2025,u_0005,miles_earned,ecommerce,100,ios,tiktok,ID
4/8/2025,u_0074,share,,,android,google,MY
5/9/2025,u_0034,miles_redeemed,hotel,1134,ios,facebook,MY
3/9/2025,u_0051,miles_earned,ecommerce,97,android,facebook,SG
4/2/2025,u_0014,reward_search,lululemon,,web,tiktok,ID
3/25/2025,u_0023,share,,,web,google,TH
4/7/2025,u_0079,miles_redeemed,hotel,1023,android,referral,SG
3/28/2025,u_0090,miles_earned,dining,544,ios,google,MY
3/27/2025,u_0080,miles_earned,dining,403,ios,organic,MY
5/28/2025,u_0032,share,,,ios,google,SG
4/7/2025,u_0014,miles_earned,ecommerce,86,android,tiktok,ID
5/1/2025,u_0073,miles_earned,ecommerce,116,android,facebook,ID
5/22/2025,u_0084,reward_search,shopee,,ios,facebook,PH
5/5/2025,u_0025,reward_search,apple,,web,google,ID
3/19/2025,u_0039,miles_earned,dining,414,web,google,SG
4/3/2025,u_0087,miles_earned,shopping,1059,web,organic,SG
5/10/2025,u_0094,miles_earned,shopping,883,web,organic,ID
6/2/2025,u_0076,miles_earned,shopping,1081,ios,organic,TH
5/21/2025,u_0088,miles_earned,shopping,920,ios,google,ID
5/7/2025,u_0002,miles_earned,dining,430,android,facebook,TH
5/12/2025,u_0093,miles_earned,dining,431,web,referral,MY
5/18/2025,u_0039,miles_earned,dining,574,android,google,SG
5/18/2025,u_0031,miles_earned,ecommerce,97,android,facebook,PH
5/22/2025,u_0017,miles_earned,ecommerce,113,ios,google,PH
5/2/2025,u_0071,share,,,web,facebook,TH
4/2/2025,u_0043,share,,,android,referral,ID
5/14/2025,u_0011,miles_earned,ecommerce,110,ios,referral,PH
5/6/2025,u_0024,reward_search,apple,,android,facebook,MY
3/19/2025,u_0014,like,,,ios,tiktok,ID
3/25/2025,u_0083,miles_earned,dining,474,web,facebook,PH
5/1/2025,u_0098,miles_earned,ecommerce,112,android,facebook,MY
3/16/2025,u_0006,miles_earned,ecommerce,105,web,organic,MY
4/14/2025,u_0087,miles_earned,dining,414,ios,organic,SG
6/5/2025,u_0059,miles_earned,dining,545,android,referral,SG
4/4/2025,u_0096,miles_redeemed,flight,2364,android,facebook,MY
3/26/2025,u_0094,miles_redeemed,hotel,907,ios,organic,ID
3/12/2025,u_0098,miles_earned,shopping,1138,ios,facebook,MY
3/9/2025,u_0059,like,,,ios,referral,SG
5/26/2025,u_0064,share,,,android,tiktok,ID
4/8/2025,u_0039,miles_redeemed,hotel,1020,android,google,SG
3/22/2025,u_0035,miles_earned,shopping,1056,ios,organic,SG
5/21/2025,u_0097,miles_earned,shopping,837,ios,tiktok,MY
5/27/2025,u_0070,reward_search,lululemon,,ios,google,PH
3/10/2025,u_0090,share,,,ios,google,MY
3/13/2025,u_0023,miles_redeemed,hotel,873,ios,google,TH
4/15/2025,u_0062,miles_redeemed,flight,2048,web,facebook,MY
5/2/2025,u_0043,miles_earned,ecommerce,93,web,referral,ID
3/18/2025,u_0032,miles_redeemed,hotel,1188,android,google,SG
3/28/2025,u_0094,share,,,web,organic,ID
3/31/2025,u_0053,miles_redeemed,hotel,998,web,tiktok,TH
4/7/2025,u_0024,miles_earned,dining,580,ios,facebook,MY
4/8/2025,u_0069,miles_earned,ecommerce,108,web,referral,TH
3/12/2025,u_0098,miles_redeemed,hotel,1172,web,facebook,MY
5/25/2025,u_0090,miles_earned,shopping,954,ios,google,MY
3/31/2025,u_0054,miles_earned,shopping,1002,web,referral,ID
3/21/2025,u_0058,miles_earned,ecommerce,101,android,google,SG
5/8/2025,u_0057,miles_earned,ecommerce,94,android,organic,TH
4/23/2025,u_0026,miles_redeemed,flight,2060,web,tiktok,MY
5/7/2025,u_0059,miles_earned,dining,538,ios,referral,SG
5/10/2025,u_0095,miles_earned,shopping,1193,web,facebook,MY
5/30/2025,u_0004,miles_earned,shopping,975,android,facebook,SG
4/16/2025,u_0015,miles_earned,ecommerce,105,android,organic,SG
4/18/2025,u_0053,miles_redeemed,flight,2250,android,tiktok,TH
5/22/2025,u_0015,miles_redeemed,flight,2014,ios,organic,SG
3/17/2025,u_0092,reward_search,shopee,,ios,referral,ID
3/17/2025,u_0096,miles_redeemed,flight,1999,web,facebook,MY
5/1/2025,u_0050,miles_redeemed,hotel,1076,android,tiktok,SG
5/17/2025,u_0005,miles_earned,ecommerce,111,web,tiktok,ID
6/1/2025,u_0021,share,,,web,facebook,PH
5/20/2025,u_0040,reward_search,lululemon,,ios,tiktok,MY
3/11/2025,u_0028,reward_search,shopee,,web,referral,SG
3/17/2025,u_0065,miles_earned,shopping,947,ios,google,PH
5/3/2025,u_0004,share,,,ios,facebook,SG
5/25/2025,u_0070,reward_search,lululemon,,android,google,PH
5/28/2025,u_0005,reward_search,lululemon,,web,tiktok,ID
3/21/2025,u_0064,miles_earned,ecommerce,87,ios,tiktok,ID
4/3/2025,u_0058,miles_earned,ecommerce,116,web,google,SG
4/16/2025,u_0014,miles_earned,ecommerce,101,android,tiktok,ID
4/22/2025,u_0000,miles_redeemed,flight,1716,ios,facebook,MY
5/12/2025,u_0042,miles_earned,shopping,939,ios,tiktok,PH
3/16/2025,u_0049,like,,,android,referral,MY
5/5/2025,u_0013,share,,,ios,organic,PH
4/6/2025,u_0047,miles_earned,dining,587,ios,organic,TH
3/20/2025,u_0079,miles_earned,ecommerce,83,android,referral,SG
5/23/2025,u_0040,reward_search,lululemon,,ios,tiktok,MY
4/16/2025,u_0003,like,,,android,organic,MY
4/14/2025,u_0068,miles_earned,dining,564,ios,organic,TH
5/16/2025,u_0049,miles_earned,ecommerce,92,android,referral,MY
3/29/2025,u_0042,share,,,web,tiktok,PH
5/19/2025,u_0094,miles_earned,ecommerce,97,web,organic,ID
4/7/2025,u_0007,miles_earned,ecommerce,94,web,facebook,PH
4/22/2025,u_0008,reward_search,shopee,,ios,google,SG
3/15/2025,u_0005,reward_search,shopee,,android,tiktok,ID
